numero	processo	classe	incidente	peca_id	url_type	url
1				15379313537	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379313537&ext=.pdf
2				15362477446	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362477446&ext=.pdf
3				15374289752	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374289752&ext=.pdf
4				15383698071	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15383698071&ext=.pdf
5			5206804		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=5206804
6			5485351		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=5485351
7			2679600		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=2679600
8			6985097		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=6985097
9				15380159117	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159117&ext=.pdf
10				15380159260	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159260&ext=.pdf
11				15380159706	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159706&ext=.pdf
12				15373008088	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373008088&ext=.pdf
13				15362780472	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362780472&ext=.pdf
14				15361685556	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361685556&ext=.pdf
15				15369430978	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369430978&ext=.pdf
16				15378290402	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378290402&ext=.pdf
17				15374289742	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374289742&ext=.pdf
18				15374289716	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374289716&ext=.pdf
19				15374225422	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374225422&ext=.pdf
20				15374500484	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374500484&ext=.pdf
21				15380159280	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380159280&ext=.pdf
22				15373863647	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373863647&ext=.pdf
23				15373864391	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373864391&ext=.pdf
24				15360222590	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360222590&ext=.pdf
25				15376026502	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376026502&ext=.pdf
26				15366794805	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366794805&ext=.pdf
27				15367314101	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367314101&ext=.pdf
28				15367314929	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367314929&ext=.pdf
29				15367315269	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367315269&ext=.pdf
30				15379480698	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379480698&ext=.pdf
31				15374450570	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374450570&ext=.pdf
32				15372514080	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372514080&ext=.pdf
33				15372514140	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372514140&ext=.pdf
34				15362191885	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362191885&ext=.pdf
35				15371916160	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371916160&ext=.pdf
36				15360646955	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360646955&ext=.pdf
37				15359836904	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359836904&ext=.pdf
38				15378955533	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378955533&ext=.pdf
39				15368090205	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368090205&ext=.pdf
40				15359017964	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359017964&ext=.pdf
41				15369230582	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369230582&ext=.pdf
42				15369289004	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369289004&ext=.pdf
43				15358309465	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358309465&ext=.pdf
44				15374268140	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374268140&ext=.pdf
45				15368209577	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368209577&ext=.pdf
46				15364140823	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364140823&ext=.pdf
47	783	Ext-QO-QO			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=783&CLASSE=Ext%2DQO%2DQO&cod_classe=1266&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2132
48				15357625435	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357625435&ext=.pdf
49				15378575279	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378575279&ext=.pdf
50				15381664316	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381664316&ext=.pdf
51			4727830		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727830
52				15377113363	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377113363&ext=.pdf
53				15373043218	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373043218&ext=.pdf
54				15372283868	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372283868&ext=.pdf
55				15369919579	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369919579&ext=.pdf
56				15364112075	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364112075&ext=.pdf
57				15364112073	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364112073&ext=.pdf
58				15364113260	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364113260&ext=.pdf
59				15369343584	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369343584&ext=.pdf
60				15362851130	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362851130&ext=.pdf
61				15360724051	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360724051&ext=.pdf
62				15360728908	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360728908&ext=.pdf
63				15359194596	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359194596&ext=.pdf
64				15358105092	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358105092&ext=.pdf
65				15381758537	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381758537&ext=.pdf
66				15342873870	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15342873870&ext=.pdf
67				15368765109	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368765109&ext=.pdf
68				59420970	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=59420970&ext=.pdf
69				15382429055	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382429055&ext=.pdf
70				15382429090	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382429090&ext=.pdf
71				15358673465	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358673465&ext=.pdf
72				15373648285	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373648285&ext=.pdf
73				15381011785	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381011785&ext=.pdf
74				15359657710	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359657710&ext=.pdf
75	225721	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=225721&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1988
76				15374685098	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374685098&ext=.pdf
77				15371273161	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371273161&ext=.pdf
78				15372913075	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372913075&ext=.pdf
79				15381980293	peca	https://portal.stf.jus.br/constituicao-supremo/RE%201.037.396https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381980293&ext=.pdf
80				15381980474	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381980474&ext=.pdf
81				15374796521	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374796521&ext=.pdf
82				15339205171	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15339205171&ext=.pdf
83				15378154062	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378154062&ext=.pdf
84				15372337328	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372337328&ext=.pdf
85				15372337352	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372337352&ext=.pdf
86				15372784054	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372784054&ext=.pdf
87				15375525920	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375525920&ext=.pdf
88				15375526081	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375526081&ext=.pdf
89				15374967338	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374967338&ext=.pdf
90				15362147448	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362147448&ext=.pdf
91				15375005859	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375005859&ext=.pdf
92				15371353929	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371353929&ext=.pdf
93				15369364106	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369364106&ext=.pdf
94				15358932466	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358932466&ext=.pdf
95				15358978491	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358978491&ext=.pdf
96				15358978671	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358978671&ext=.pdf
97				15370660456	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370660456&ext=.pdf
98				15380497605	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380497605&ext=.pdf
99				15368048920	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368048920&ext=.pdf
100				15358138170	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358138170&ext=.pdf
101			5134709		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=5134709
102				15351681143	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15351681143&ext=.pdf
103				15370108113	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370108113&ext=.pdf
104				15372547637	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372547637&ext=.pdf
105	307	AP			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=324295&PROCESSO=307&CLASSE=AP&cod_classe=515&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1804
106				15377995373	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377995373&ext=.pdf
107				15375889227	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375889227&ext=.pdf
108				15371978283	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371978283&ext=.pdf
109				15367199000	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367199000&ext=.pdf
110				15368991116	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368991116&ext=.pdf
111				15368389096	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368389096&ext=.pdf
112				15358138169	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358138169&ext=.pdf
113			6780877		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6780877
114				15378985356	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378985356&ext=.pdf
115				15345362499	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15345362499&ext=.pdf
116				15371251306	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371251306&ext=.pdf
117				15382466969	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382466969&ext=.pdf
118				15380018879	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380018879&ext=.pdf
119	1715	ADI-MC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=347228&PROCESSO=1715&CLASSE=ADI%2DMC&cod_classe=555&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2149
120				15364231292	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364231292&ext=.pdf
121				15352736422	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15352736422&ext=.pdf
122				15377473442	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377473442&ext=.pdf
123				15365673736	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15365673736&ext=.pdf
124				15373742605	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373742605&ext=.pdf
125				15366751843	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366751843&ext=.pdf
126				307135406	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=307135406&ext=.pdf
127				15358183083	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358183083&ext=.pdf
128				15380907276	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380907276&ext=.pdf
129				15369540605	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369540605&ext=.pdf
130				15374297837	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374297837&ext=.pdf
131				15369230580	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369230580&ext=.pdf
132				15364329293	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364329293&ext=.pdf
133			4775390		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=4775390
134				15383143424	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15383143424&ext=.pdf
135			6626998		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6626998
136				15371734414	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371734414&ext=.pdf
137				15360728909	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360728909&ext=.pdf
138				128859224	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=128859224&ext=.pdf
139				15379729424	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379729424&ext=.pdf
140				15379733753	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379733753&ext=.pdf
141				15375137037	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375137037&ext=.pdf
142				15374119225	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374119225&ext=.pdf
143				15372491380	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372491380&ext=.pdf
144				15371046799	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371046799&ext=.pdf
145				15372072422	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372072422&ext=.pdf
146				15370801626	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370801626&ext=.pdf
147				15364108620	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364108620&ext=.pdf
148				15381011676	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381011676&ext=.pdf
149			6220273		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=6220273
150				15361988013	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361988013&ext=.pdf
151	598229	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=406130&PROCESSO=598229&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2264
152				15372925020	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372925020&ext=.pdf
153			5776893		detalhe	https://portal.stf.jus.br/processos/detalhe.asp?incidente=5776893
154				177145911	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=177145911&ext=.pdf
155	122706	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=207493&PROCESSO=122706&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1656
156				15376537039	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376537039&ext=.pdf
157				15371424838	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371424838&ext=.pdf
158				15355875971	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15355875971&ext=.pdf
159				309919987	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=309919987&ext=.pdf
160				15377995559	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377995559&ext=.pdf
161				15374753378	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374753378&ext=.pdf
162				15370092236	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370092236&ext=.pdf
163				15372176987	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372176987&ext=.pdf
164				15360854256	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360854256&ext=.pdf
165				15377491164	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377491164&ext=.pdf
166				15369669850	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369669850&ext=.pdf
167				15344025067	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15344025067&ext=.pdf
168				15358024083	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358024083&ext=.pdf
169				15369681133	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369681133&ext=.pdf
170				15361985064	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361985064&ext=.pdf
171				15358140564	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358140564&ext=.pdf
172				15374498035	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374498035&ext=.pdf
173				15343828069	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15343828069&ext=.pdf
174				40412250	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=40412250&ext=.pdf
175				302864270	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=302864270&ext=.pdf
176				15377619127	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377619127&ext=.pdf
177				15359209063	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359209063&ext=.pdf
178				15382895992	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382895992&ext=.pdf
179				15372085375	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15372085375&ext=.pdf
180				312715302	peca	http://portal.stf.jus.br/processos/downloadPeca.asp?id=312715302&ext=.pdf
181				309877754	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=309877754&ext=.pdf
182				71388965	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=71388965&ext=.pdf
183	207197	AI-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=284978&PROCESSO=207197&CLASSE=AI%2DAgR&cod_classe=510&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1913
184	244027	RE-AgR			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=333317&PROCESSO=244027&CLASSE=RE%2DAgR&cod_classe=539&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=2075
185				15367272053	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367272053&ext=.pdf
186	83921	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=83921&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=2161
187				15367912511	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367912511&ext=.pdf
188				15359802125	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359802125&ext=.pdf
189				309800435	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=309800435&ext=.pdf
190	73793	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=73793&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1842
191	74463	HC			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?PROCESSO=74463&CLASSE=HC&cod_classe=349&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=M&EMENTA=1860
192				15370983654	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370983654&ext=.pdf
193			5687026		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=5687026
194				15361003682	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361003682&ext=.pdf
195				813775	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=813775&ext=.pdf
196				225743716	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=225743716&ext=.pdf
197				307440276	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=307440276&ext=.pdf
198				71385715	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=71385715&ext=.pdf
199				310164150	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=310164150&ext=.pdf
200	213631	RE			processo	http://www.stf.jus.br/jurisprudencia/IT/frame.asp?SEQ=244909&PROCESSO=213631&CLASSE=RE&cod_classe=437&ORIGEM=IT&RECURSO=0&TIP_JULGAMENTO=&EMENTA=1986
201				15378422802	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15378422802&ext=.pdf
202				52292386	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=52292386&ext=.pdf
203				35713107	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=35713107&ext=.pdf
204				15357612545	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357612545&ext=.pdf
205				15371617002	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15371617002&ext=.pdf
206				15359127664	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359127664&ext=.pdf
207				15344766170	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15344766170&ext=.pdf
208				15380476648	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380476648&ext=.pdf
209				15376545337	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376545337&ext=.pdf
210				15369652492	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369652492&ext=.pdf
211				15382792661	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382792661&ext=.pdf
212				15361728613	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361728613&ext=.pdf
213				15373864729	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15373864729&ext=.pdf
214				15375556229	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15375556229&ext=.pdf
215				15370248980	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370248980&ext=.pdf
216				15370913369	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370913369&ext=.pdf
217				15382547520	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382547520&ext=.pdf
218			1682116		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=1682116
219				15374495897	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374495897&ext=.pdf
220				15370899402	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370899402&ext=.pdf
221				15360546007	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15360546007&ext=.pdf
222				15377326754	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377326754&ext=.pdf
223				15374123501	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15374123501&ext=.pdf
224				15361496979	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15361496979&ext=.pdf
225				15376548731	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376548731&ext=.pdf
226				15370355220	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370355220&ext=.pdf
227				15355394713	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15355394713&ext=.pdf
228				15376183291	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15376183291&ext=.pdf
229				15354350482	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15354350482&ext=.pdf
230				15367152226	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15367152226&ext=.pdf
231				15381371341	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15381371341&ext=.pdf
232				15377173744	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377173744&ext=.pdf
233				15368061381	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368061381&ext=.pdf
234				15370899777	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15370899777&ext=.pdf
235				92750023	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=92750023&ext=.pdf
236				15357610801	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357610801&ext=.pdf
237				15357610710	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15357610710&ext=.pdf
238				15383244263	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15383244263&ext=.pdf
239				15379929592	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379929592&ext=.pdf
240				73479109	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=73479109&ext=.pdf
241				179538027	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=179538027&ext=.pdf
242				15369722750	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369722750&ext=.pdf
243				15362406015	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15362406015&ext=.pdf
244				15359737689	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15359737689&ext=.pdf
245				15368685108	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15368685108&ext=.pdf
246				15364153803	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15364153803&ext=.pdf
247				15358260292	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358260292&ext=.pdf
248				15358260330	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358260330&ext=.pdf
249				15358260300	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15358260300&ext=.pdf
250				15369937834	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369937834&ext=.pdf
251				15366536837	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15366536837&ext=.pdf
252				501817	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=501817&ext=.pdf
253				15363684461	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15363684461&ext=.pdf
254				15377088245	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15377088245&ext=.pdf
255				15380053263	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15380053263&ext=.pdf
256			2003069		detalhe	http://portal.stf.jus.br/processos/detalhe.asp?incidente=2003069
257				15379321963	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379321963&ext=.pdf
258				15369080862	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15369080862&ext=.pdf
259				15379880297	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15379880297&ext=.pdf
260				15382106647	peca	https://portal.stf.jus.br/processos/downloadPeca.asp?id=15382106647&ext=.pdf
